episode_id,start,end,duration_hours,regime,max_alert_level,max_score,max_residual,mean_residual,max_atc_fatigue
972,2023-02-26 10:00:00,2023-02-27 01:00:00,16,excepcion_iberica,naranja,0.6286222359065081,1.2435061645507801,0.2368413734011119,1005.0
10,2019-01-09 13:00:00,2019-01-09 22:00:00,10,pre_crisis,naranja,0.6276980904958706,0.955348014831543,0.16219914317131057,3.0
982,2023-03-10 01:00:00,2023-03-10 11:00:00,11,excepcion_iberica,naranja,0.6275867523705625,1.197826137542723,0.26544212789190075,1279.0
1804,2024-09-07 12:00:00,2024-09-07 22:00:00,11,post_excepcion,naranja,0.6271540740378946,4.742975921630865,1.9451685086011217,342.0
1604,2024-03-22 07:00:00,2024-03-22 09:00:00,3,post_excepcion,naranja,0.6264895857663976,7.958887271881103,3.6610471979777017,101.0
470,2021-01-27 23:00:00,2021-01-28 03:00:00,5,pre_crisis,naranja,0.6246412303775182,1.0095627212524363,0.2822308610677709,1.0
988,2023-03-11 18:00:00,2023-03-12 00:00:00,7,excepcion_iberica,naranja,0.6245314404838939,1.3197203636169448,0.34035374415772324,1316.0
64,2019-02-06 01:00:00,2019-02-06 03:00:00,3,pre_crisis,naranja,0.6232966915835647,0.8886679887771578,0.38408508360385696,1.0
150,2019-05-05 01:00:00,2019-05-05 08:00:00,8,pre_crisis,naranja,0.6232658728907762,0.9997946929931629,0.2885065978765482,5.0
178,2019-10-23 09:00:00,2019-10-23 10:00:00,2,pre_crisis,naranja,0.6231056002684219,1.055437058210373,0.566895242780447,1.0
136,2019-05-02 01:00:00,2019-05-02 04:00:00,4,pre_crisis,naranja,0.6228710426499092,1.043948583602905,0.30885891251265996,1.0
266,2020-02-27 23:00:00,2020-02-28 12:00:00,14,pre_crisis,naranja,0.6212462049675477,0.8751999473571743,0.1440293051062945,2.0
156,2019-05-08 23:00:00,2019-05-09 08:00:00,10,pre_crisis,naranja,0.6206016310873526,1.0368585777282746,0.3727839901894335,4.0
1846,2024-10-18 04:00:00,2024-10-18 04:00:00,1,post_excepcion,naranja,0.6187661765275183,6.784499320983887,6.784499320983887,1308.0
52,2019-02-04 15:00:00,2019-02-04 18:00:00,4,pre_crisis,naranja,0.6171939178209105,1.0317901039123498,0.2667195053887532,1.0
114,2019-03-26 01:00:00,2019-03-26 03:00:00,3,pre_crisis,naranja,0.616706867138299,1.0397972393035921,0.37538820639252773,1.0
1084,2023-04-16 17:00:00,2023-04-17 00:00:00,8,excepcion_iberica,naranja,0.6155369148944824,1.0553785705566412,0.37253996517043575,477.0
1556,2024-02-11 23:00:00,2024-02-12 19:00:00,21,post_excepcion,naranja,0.6150817710983985,2.5414419174194336,1.065092140720004,34.0
186,2019-11-13 07:00:00,2019-11-13 18:00:00,12,pre_crisis,naranja,0.6147584996489981,0.8108460044860877,0.16728235364891594,2.0
596,2021-10-12 16:00:00,2021-10-12 22:00:00,7,pre_crisis,naranja,0.6138565392143437,0.9876572036743028,0.2011223206043756,1.0
718,2022-06-05 16:00:00,2022-06-05 17:00:00,2,excepcion_iberica,naranja,0.6134978251131497,1.4378678703308196,0.8516032201051758,2.0
1616,2024-04-02 20:00:00,2024-04-03 01:00:00,6,post_excepcion,naranja,0.6132495899526507,5.512283725738527,1.7894682638347146,80.0
128,2019-04-19 16:00:00,2019-04-20 00:00:00,9,pre_crisis,naranja,0.6115313425194874,0.7004650306701627,0.1318583783735,4.0
1494,2023-12-21 17:00:00,2023-12-22 04:00:00,12,excepcion_iberica,naranja,0.61073042658625,0.9748044013977051,0.15732842930204546,6.0
1702,2024-06-04 12:00:00,2024-06-05 00:00:00,13,post_excepcion,naranja,0.6087868450045577,5.183513107299802,1.6680349534291479,56.0
426,2020-12-27 11:00:00,2020-12-27 20:00:00,10,pre_crisis,naranja,0.6057997302429209,0.680487871170044,0.11536143124103546,1.0
8,2019-01-09 02:00:00,2019-01-09 04:00:00,3,pre_crisis,naranja,0.6051410829759596,0.718852815628054,0.4184103012084961,2.0
1810,2024-09-09 13:00:00,2024-09-09 17:00:00,5,post_excepcion,naranja,0.6047512011292665,6.454639377593992,3.325322801589965,385.0
24,2019-01-25 20:00:00,2019-01-26 03:00:00,8,pre_crisis,naranja,0.6046430771022033,0.8920316410064686,0.4043817606568316,4.0
104,2019-03-17 12:00:00,2019-03-17 21:00:00,10,pre_crisis,naranja,0.6043522857332052,0.700754251480106,0.25881285545229993,7.0
342,2020-08-24 18:00:00,2020-08-25 08:00:00,15,pre_crisis,naranja,0.603197807329819,0.6743589210510237,0.18455079480508896,5.0
872,2022-12-09 17:00:00,2022-12-10 07:00:00,15,excepcion_iberica,naranja,0.6021235915491313,0.8985002636909485,0.2934916153084487,269.0
62,2019-02-05 16:00:00,2019-02-05 17:00:00,2,pre_crisis,naranja,0.6014901084138612,0.9955712890625037,0.5381289874017234,5.0
584,2021-09-25 15:00:00,2021-09-25 17:00:00,3,pre_crisis,naranja,0.6012693701153772,0.9566704559326098,0.46426132778326706,2.0
1236,2023-06-23 13:00:00,2023-06-24 00:00:00,12,excepcion_iberica,naranja,0.6010047065562765,0.868851017951954,0.24237645990447967,2109.0
272,2020-03-08 12:00:00,2020-03-09 10:00:00,23,pre_crisis,naranja,0.5983228012078293,0.6790345382690433,0.1340790861496783,2.0
1264,2023-07-08 22:00:00,2023-07-09 11:00:00,14,excepcion_iberica,naranja,0.5979867438252833,1.3377430438995361,0.28246451765298836,14.0
164,2019-05-26 10:00:00,2019-05-26 18:00:00,9,pre_crisis,naranja,0.595942842986924,0.8614564895629897,0.5626461388501861,9.0
200,2019-12-04 08:00:00,2019-12-04 09:00:00,2,pre_crisis,naranja,0.5947294246323225,0.9302976751327492,0.4930589825659979,2.0
1822,2024-09-27 00:00:00,2024-09-27 05:00:00,6,post_excepcion,naranja,0.5940528811534939,4.339692459106445,2.649030034740766,805.0
1462,2023-11-16 07:00:00,2023-11-16 08:00:00,2,excepcion_iberica,naranja,0.5930155201285862,1.4484674644470203,0.8659733092784876,281.0
1398,2023-09-27 17:00:00,2023-09-27 19:00:00,3,excepcion_iberica,naranja,0.5927094398174511,0.8806140565872198,0.5004614142576855,570.0
1188,2023-06-05 23:00:00,2023-06-06 00:00:00,2,excepcion_iberica,naranja,0.5911546305280616,1.1902078247070307,0.6510481278598306,1677.0
108,2019-03-24 17:00:00,2019-03-24 17:00:00,1,pre_crisis,naranja,0.590955626769726,0.9262263870239238,0.9262263870239238,2.0
1710,2024-06-07 15:00:00,2024-06-07 16:00:00,2,post_excepcion,naranja,0.5905641399161462,6.494525718688962,4.7949337959289515,120.0
572,2021-09-19 10:00:00,2021-09-19 17:00:00,8,pre_crisis,naranja,0.5891929991954612,0.9120580673217802,0.3849415636062634,8.0
84,2019-02-21 01:00:00,2019-02-21 02:00:00,2,pre_crisis,naranja,0.5861544388013237,0.9610932302474993,0.7856917643547057,2.0
1290,2023-07-23 10:00:00,2023-07-23 13:00:00,4,excepcion_iberica,naranja,0.586017227602862,1.1973285675048828,0.5051277363300324,352.0
1780,2024-07-11 15:00:00,2024-07-11 16:00:00,2,post_excepcion,naranja,0.5859621660297737,6.426035404205322,4.993540945053102,936.0
828,2022-09-25 22:00:00,2022-09-26 16:00:00,19,excepcion_iberica,naranja,0.5856780871791731,0.840785126686086,0.3285267520539067,21.0
866,2022-11-18 07:00:00,2022-11-19 07:00:00,25,excepcion_iberica,naranja,0.5849403677663343,0.9104411602020264,0.29047721270024796,18.0
240,2020-01-22 16:00:00,2020-01-22 21:00:00,6,pre_crisis,naranja,0.5845799346112309,0.6231597518920893,0.34233230640490814,12.0
1920,2024-12-11 21:00:00,2024-12-12 01:00:00,5,post_excepcion,naranja,0.5838236035729453,6.098288536071777,3.186941032409669,47.0
40,2019-01-30 01:00:00,2019-01-30 08:00:00,8,pre_crisis,naranja,0.5836391811778616,0.8500601577758786,0.3439372051320966,9.0
454,2021-01-16 02:00:00,2021-01-16 15:00:00,14,pre_crisis,naranja,0.5826743519820106,0.5936449527740493,0.16643444538116522,4.0
914,2023-01-06 07:00:00,2023-01-06 07:00:00,1,excepcion_iberica,naranja,0.5823080129327418,1.3223427534103394,1.3223427534103394,114.0
1562,2024-02-14 07:00:00,2024-02-14 10:00:00,4,post_excepcion,naranja,0.5809857420962006,5.361172733306887,2.400609648227693,73.0
714,2022-05-13 07:00:00,2022-05-13 07:00:00,1,excepcion_iberica,naranja,0.5804930186547699,1.3680110740661746,1.3680110740661746,1.0
796,2022-08-07 09:00:00,2022-08-08 10:00:00,26,excepcion_iberica,naranja,0.5803308331927487,0.8662585449218767,0.1816277356732347,12.0
514,2021-04-03 14:00:00,2021-04-03 19:00:00,6,pre_crisis,naranja,0.5799939125949173,0.857205820083621,0.4147027789056305,5.0
1796,2024-08-21 13:00:00,2024-08-21 15:00:00,3,post_excepcion,naranja,0.5796789887928036,6.040380172729499,4.001626049677536,83.0
1456,2023-11-13 07:00:00,2023-11-13 08:00:00,2,excepcion_iberica,naranja,0.5793820497320089,1.265084381103513,0.9034257507324206,209.0
14,2019-01-13 05:00:00,2019-01-13 08:00:00,4,pre_crisis,naranja,0.576912139496915,0.6241956901550267,0.2655902021750798,2.0
68,2019-02-07 14:00:00,2019-02-07 16:00:00,3,pre_crisis,naranja,0.5767033581700499,0.6196085929870634,0.502465051015219,3.0
1612,2024-04-02 06:00:00,2024-04-02 06:00:00,1,post_excepcion,naranja,0.5752101875933822,6.498187904357909,6.498187904357909,61.0
110,2019-03-25 02:00:00,2019-03-25 05:00:00,4,pre_crisis,naranja,0.5731091176277497,0.921451683044431,0.47994755595922456,3.0
308,2020-05-10 15:00:00,2020-05-10 17:00:00,3,pre_crisis,naranja,0.5698801482497166,0.8758565902709954,0.4182824051380158,2.0
424,2020-12-27 07:00:00,2020-12-27 09:00:00,3,pre_crisis,naranja,0.568398393720117,0.8774652767181408,0.5240585931142174,7.0
848,2022-10-19 07:00:00,2022-10-19 09:00:00,3,excepcion_iberica,naranja,0.5680173783486874,1.2425865888595524,0.9109115588664972,54.0
2,2019-01-02 02:00:00,2019-01-02 06:00:00,5,pre_crisis,naranja,0.5665081971904188,0.7530717277526904,0.2585358283519767,5.0
1554,2024-02-11 18:00:00,2024-02-11 20:00:00,3,post_excepcion,naranja,0.5646468912653051,6.246669387817377,3.366578683853149,11.0
1028,2023-03-30 11:00:00,2023-03-31 19:00:00,33,excepcion_iberica,naranja,0.5640471348574853,0.5476319193840027,0.1372109415351103,88.0
184,2019-11-12 19:00:00,2019-11-12 23:00:00,5,pre_crisis,naranja,0.5622547559735057,0.6233159494399985,0.24883449669182198,2.0
952,2023-02-07 08:00:00,2023-02-07 08:00:00,1,excepcion_iberica,naranja,0.5622488556912034,1.2515929222107047,1.2515929222107047,532.0
1930,2024-12-19 05:00:00,2024-12-19 10:00:00,6,post_excepcion,naranja,0.561816251033495,2.6616830825805664,0.9257538588841759,93.0
224,2020-01-16 07:00:00,2020-01-16 09:00:00,3,pre_crisis,naranja,0.5613133106011853,0.745604581832886,0.6258315817515054,3.0
1514,2024-01-05 15:00:00,2024-01-05 16:00:00,2,post_excepcion,naranja,0.5610926051014634,3.9474714088439917,2.188295885324477,12.0
1608,2024-03-25 07:00:00,2024-03-25 10:00:00,4,post_excepcion,naranja,0.5609063815587636,5.594586029052735,2.238693574070931,174.0
1372,2023-09-20 14:00:00,2023-09-20 14:00:00,1,excepcion_iberica,naranja,0.5572462091273498,1.2114931344985962,1.2114931344985962,397.0
1038,2023-04-03 16:00:00,2023-04-03 16:00:00,1,excepcion_iberica,naranja,0.5545256268696829,0.9708086013793924,0.9708086013793924,157.0
1546,2024-02-01 05:00:00,2024-02-01 07:00:00,3,post_excepcion,naranja,0.5537504636164213,2.0760269165039062,1.78352685769399,3.0
1632,2024-04-18 07:00:00,2024-04-18 07:00:00,1,post_excepcion,naranja,0.553286532288312,5.9152201461792,5.9152201461792,64.0
376,2020-10-05 08:00:00,2020-10-05 10:00:00,3,pre_crisis,naranja,0.5530511239468329,0.5415946769714353,0.42193552970886355,4.0
182,2019-10-28 18:00:00,2019-10-28 19:00:00,2,pre_crisis,naranja,0.5527671976230014,0.6726895952224723,0.5263419342041011,3.0
314,2020-05-23 15:00:00,2020-05-23 16:00:00,2,pre_crisis,naranja,0.5518552059712126,0.867878351211548,0.562016930580139,2.0
1928,2024-12-19 01:00:00,2024-12-19 03:00:00,3,post_excepcion,naranja,0.5512367582131885,3.9503411865234384,2.665608418782554,86.0
368,2020-09-22 08:00:00,2020-09-22 08:00:00,1,pre_crisis,naranja,0.5502007229144308,0.6664391231536868,0.6664391231536868,1.0
318,2020-05-25 01:00:00,2020-05-25 07:00:00,7,pre_crisis,naranja,0.5497040208298887,0.6251972770690912,0.18204194275928387,1.0
1016,2023-03-25 11:00:00,2023-03-25 13:00:00,3,excepcion_iberica,naranja,0.5492156548381274,0.9489324688911438,0.6218914453188576,0.0
864,2022-11-07 09:00:00,2022-11-07 16:00:00,8,excepcion_iberica,naranja,0.5441161455142638,0.404413640499115,0.27651331946253777,25.0
1594,2024-03-16 19:00:00,2024-03-16 19:00:00,1,post_excepcion,naranja,0.5421036424642364,5.260896873474124,5.260896873474124,482.0
100,2019-03-15 16:00:00,2019-03-16 10:00:00,19,pre_crisis,naranja,0.540741443476057,0.3960762119293193,0.07420779462707677,8.0
1630,2024-04-17 07:00:00,2024-04-17 08:00:00,2,post_excepcion,naranja,0.5407249344003562,5.559617347717284,3.2201554811000817,41.0
986,2023-03-10 22:00:00,2023-03-11 02:00:00,5,excepcion_iberica,naranja,0.5387192621003616,0.9887614250183105,0.4184000547528271,1294.0
374,2020-10-04 03:00:00,2020-10-04 03:00:00,1,pre_crisis,naranja,0.5386590870350735,0.8044424629211431,0.8044424629211431,1.0
1268,2023-07-14 10:00:00,2023-07-14 15:00:00,6,excepcion_iberica,naranja,0.5373843482727014,0.7798593807220513,0.5746537355581923,138.0
148,2019-05-04 23:00:00,2019-05-04 23:00:00,1,pre_crisis,naranja,0.537128426951837,0.8078320622444153,0.8078320622444153,0.0
158,2019-05-12 16:00:00,2019-05-12 22:00:00,7,pre_crisis,naranja,0.5367501677062027,0.772073459625247,0.30065970711942264,3.0
390,2020-10-22 10:00:00,2020-10-22 13:00:00,4,pre_crisis,naranja,0.5362594263479906,0.8076960420608543,0.5812519025802612,5.0
50,2019-02-03 23:00:00,2019-02-04 05:00:00,7,pre_crisis,naranja,0.5354706527381906,0.8033736038208019,0.4438868045806887,7.0
1370,2023-09-10 00:00:00,2023-09-10 21:00:00,22,excepcion_iberica,naranja,0.5345103708166342,0.47694746017455714,0.19655824420338644,164.0
1504,2023-12-31 10:00:00,2023-12-31 13:00:00,4,excepcion_iberica,naranja,0.5339292721179849,1.1755220890045166,0.8027218699455263,8.0
1218,2023-06-16 15:00:00,2023-06-16 18:00:00,4,excepcion_iberica,naranja,0.5335526247711748,0.6909774541854858,0.4791008618101493,1935.0
38,2019-01-29 21:00:00,2019-01-29 23:00:00,3,pre_crisis,naranja,0.5333052848299799,0.795197000503542,0.4973534647623694,3.0
1516,2024-01-06 03:00:00,2024-01-06 14:00:00,12,post_excepcion,naranja,0.5328248883512811,2.5025475025177,1.0746184960007668,5.0
282,2020-03-29 07:00:00,2020-03-29 10:00:00,4,pre_crisis,naranja,0.5326374797587299,0.5332632303237901,0.4079219400882721,3.0
206,2019-12-16 07:00:00,2019-12-16 09:00:00,3,pre_crisis,naranja,0.532166922179519,0.8218863105773977,0.6976327546437583,3.0
838,2022-10-09 11:00:00,2022-10-09 11:00:00,1,excepcion_iberica,naranja,0.5317986247343666,0.9090414810180647,0.9090414810180647,152.0
758,2022-07-23 10:00:00,2022-07-23 10:00:00,1,excepcion_iberica,naranja,0.5317592612244789,0.9962020874023381,0.9962020874023381,1.0
1808,2024-09-09 10:00:00,2024-09-09 11:00:00,2,post_excepcion,naranja,0.5309120492841042,4.210701828002932,3.1226576805114767,379.0
168,2019-07-12 13:00:00,2019-07-12 13:00:00,1,pre_crisis,naranja,0.5303518565334048,0.6595422840118417,0.6595422840118417,3.0
1584,2024-03-05 20:00:00,2024-03-05 20:00:00,1,post_excepcion,naranja,0.5291504488460386,4.787126064300537,4.787126064300537,219.0
506,2021-03-25 19:00:00,2021-03-25 19:00:00,1,pre_crisis,naranja,0.5287058235443985,0.7613630867004417,0.7613630867004417,1.0
1390,2023-09-25 12:00:00,2023-09-25 16:00:00,5,excepcion_iberica,naranja,0.5286357545751662,0.7687010169029236,0.35226933979988073,519.0
1270,2023-07-15 11:00:00,2023-07-15 11:00:00,1,excepcion_iberica,naranja,0.5279568813101317,1.0891155242919908,1.0891155242919908,158.0
298,2020-04-15 12:00:00,2020-04-15 12:00:00,1,pre_crisis,naranja,0.5277346564513667,0.7773867416381837,0.7773867416381837,1.0
1356,2023-09-03 18:00:00,2023-09-03 18:00:00,1,excepcion_iberica,naranja,0.5266460081034522,1.0992470932006846,1.0992470932006846,26.0
372,2020-10-01 20:00:00,2020-10-01 21:00:00,2,pre_crisis,naranja,0.5265462991737657,0.7717695236206055,0.443331565707922,1.0
786,2022-08-06 08:00:00,2022-08-06 19:00:00,12,excepcion_iberica,naranja,0.5264955087245762,0.7801302719116165,0.361282118111846,10.0
98,2019-03-15 12:00:00,2019-03-15 14:00:00,3,pre_crisis,naranja,0.5257000481129236,0.6339553546905492,0.48702514648437517,4.0
410,2020-11-30 08:00:00,2020-11-30 10:00:00,3,pre_crisis,naranja,0.5242451295458811,0.7639084053039582,0.4832587909698489,4.0
1672,2024-05-12 11:00:00,2024-05-12 19:00:00,9,post_excepcion,naranja,0.5236808707581553,2.5687663698196412,1.5564052378469044,0.0
754,2022-07-17 17:00:00,2022-07-17 20:00:00,4,excepcion_iberica,naranja,0.5232697285460618,0.8176675796508874,0.3211363389343056,3.0
1036,2023-04-03 12:00:00,2023-04-03 13:00:00,2,excepcion_iberica,naranja,0.5229413939106635,1.0386156845092778,0.7137663567066195,154.0
388,2020-10-21 19:00:00,2020-10-21 20:00:00,2,pre_crisis,naranja,0.5225808571110397,0.7902298641204837,0.48787621766328826,1.0
840,2022-10-09 13:00:00,2022-10-09 15:00:00,3,excepcion_iberica,naranja,0.52210983056501,0.6361653804779053,0.42658860842387014,156.0
676,2022-02-20 11:00:00,2022-02-20 14:00:00,4,excepcion_iberica,naranja,0.5214998140558358,1.1101559066772495,0.5094065578281928,1.0
1088,2023-04-17 10:00:00,2023-04-17 20:00:00,11,excepcion_iberica,naranja,0.520893619673035,0.8401263356208801,0.322406335215676,497.0
1418,2023-10-03 16:00:00,2023-10-03 17:00:00,2,excepcion_iberica,naranja,0.5208700644973243,0.9818193054199185,0.8392805325984938,712.0
510,2021-03-30 07:00:00,2021-03-30 08:00:00,2,pre_crisis,naranja,0.5206735636351337,0.7747320175170955,0.6700183010101384,2.0
124,2019-04-17 03:00:00,2019-04-17 03:00:00,1,pre_crisis,naranja,0.5198176562631285,0.7943848133087172,0.7943848133087172,1.0
740,2022-07-07 16:00:00,2022-07-07 18:00:00,3,excepcion_iberica,naranja,0.5189006398281922,0.8708701515197674,0.49296591758727476,4.0
908,2023-01-03 09:00:00,2023-01-03 09:00:00,1,excepcion_iberica,naranja,0.5181356846664241,1.1090193176269736,1.1090193176269736,44.0
956,2023-02-10 07:00:00,2023-02-10 07:00:00,1,excepcion_iberica,naranja,0.5177840414587127,1.0707991099357628,1.0707991099357628,603.0
1858,2024-10-26 11:00:00,2024-10-26 16:00:00,6,post_excepcion,naranja,0.5144832149516286,3.2123306274414034,1.0351560596625002,1512.0
1020,2023-03-25 18:00:00,2023-03-26 00:00:00,7,excepcion_iberica,naranja,0.5139866768980149,0.9853923320770264,0.38784876252923695,7.0
1260,2023-07-08 11:00:00,2023-07-08 11:00:00,1,excepcion_iberica,naranja,0.5135772697766698,1.0691766929626425,1.0691766929626425,0.0
1760,2024-06-27 15:00:00,2024-06-27 16:00:00,2,post_excepcion,naranja,0.5129194817778955,2.1060361289978005,1.570124716758727,600.0
558,2021-06-14 19:00:00,2021-06-14 20:00:00,2,pre_crisis,naranja,0.5119150662171748,0.4612543606758095,0.27796408653259164,0.0
1384,2023-09-24 13:00:00,2023-09-24 22:00:00,10,excepcion_iberica,naranja,0.5119030040142807,0.7091227722167943,0.17440808891784557,501.0
1728,2024-06-12 16:00:00,2024-06-12 18:00:00,3,post_excepcion,naranja,0.5113317576946118,4.384356956481934,2.1712761203447983,242.0
1424,2023-10-10 07:00:00,2023-10-10 11:00:00,5,excepcion_iberica,naranja,0.5101433610593107,0.9920309638976903,0.3248628743886911,874.0
678,2022-02-21 13:00:00,2022-02-21 13:00:00,1,excepcion_iberica,naranja,0.5087594330602153,1.0818787384033328,1.0818787384033328,1.0
198,2019-12-03 19:00:00,2019-12-03 20:00:00,2,pre_crisis,naranja,0.5085441199257321,0.6983724164962837,0.45880426283925857,2.0
1484,2023-12-14 12:00:00,2023-12-14 13:00:00,2,excepcion_iberica,naranja,0.5074417204674896,1.031549801826479,0.6880182886123691,11.0
358,2020-09-16 08:00:00,2020-09-16 08:00:00,1,pre_crisis,naranja,0.5074218527268725,0.7270735263824477,0.7270735263824477,1.0
1742,2024-06-17 11:00:00,2024-06-17 13:00:00,3,post_excepcion,naranja,0.5074045708561551,4.2774517059326165,2.486839599609374,357.0
512,2021-03-31 07:00:00,2021-03-31 09:00:00,3,pre_crisis,naranja,0.5073965475789559,0.7457278823852533,0.48679559946060164,1.0
770,2022-07-26 10:00:00,2022-07-26 11:00:00,2,excepcion_iberica,naranja,0.5071846220442718,0.8563838958740178,0.5024676352739306,1.0
202,2019-12-05 20:00:00,2019-12-05 20:00:00,1,pre_crisis,naranja,0.5066885416080518,0.7646312570571894,0.7646312570571894,1.0
1234,2023-06-22 15:00:00,2023-06-22 23:00:00,9,excepcion_iberica,naranja,0.505960920487017,0.7776281356811552,0.21582054951124974,2084.0
258,2020-02-15 14:00:00,2020-02-15 17:00:00,4,pre_crisis,naranja,0.5057493643104624,0.39958362579345774,0.2916526305675502,3.0
256,2020-02-10 03:00:00,2020-02-10 03:00:00,1,pre_crisis,naranja,0.5052244522989425,0.7622170352935775,0.7622170352935775,1.0
812,2022-08-28 07:00:00,2022-08-29 17:00:00,35,excepcion_iberica,naranja,0.5029475589245339,0.6031359863281409,0.1590839047431952,12.0
764,2022-07-24 13:00:00,2022-07-24 14:00:00,2,excepcion_iberica,naranja,0.5025931604131896,0.7265719223022558,0.6830009841918994,6.0
236,2020-01-22 08:00:00,2020-01-22 09:00:00,2,pre_crisis,naranja,0.5021545529986757,0.43966856956482303,0.3796853780746474,2.0
1692,2024-05-28 11:00:00,2024-05-28 16:00:00,6,post_excepcion,naranja,0.501664597090941,4.37863265991211,1.8066337776184083,13.0
1548,2024-02-07 04:00:00,2024-02-07 05:00:00,2,post_excepcion,naranja,0.5012750197948198,4.269056890010834,3.2815081346035004,1.0
744,2022-07-14 14:00:00,2022-07-15 01:00:00,12,excepcion_iberica,naranja,0.5011797547768926,0.8958879852294785,0.2834387273155154,13.0
1340,2023-08-07 10:00:00,2023-08-07 15:00:00,6,excepcion_iberica,naranja,0.5010514600008125,0.507723846435546,0.2933196697632461,714.0
1606,2024-03-24 23:00:00,2024-03-24 23:00:00,1,post_excepcion,naranja,0.5009080940684184,4.4969424247741685,4.4969424247741685,163.0
1316,2023-08-02 11:00:00,2023-08-02 11:00:00,1,excepcion_iberica,naranja,0.500673346272204,0.953756873607631,0.953756873607631,590.0
1010,2023-03-23 10:00:00,2023-03-23 10:00:00,1,excepcion_iberica,ambar,0.499857984410366,0.9932928466796866,0.9932928466796866,93.0
1874,2024-10-31 07:00:00,2024-10-31 07:00:00,1,post_excepcion,ambar,0.49984673368520427,3.4374198341369606,3.4374198341369606,1623.0
1000,2023-03-14 19:00:00,2023-03-14 23:00:00,5,excepcion_iberica,ambar,0.49930586462960064,0.605803906917572,0.23445383012294768,1387.0
1698,2024-06-03 14:00:00,2024-06-03 18:00:00,5,post_excepcion,ambar,0.4976072867103234,3.54767921447754,2.267926111221313,26.0
234,2020-01-21 20:00:00,2020-01-21 22:00:00,3,pre_crisis,ambar,0.4974100332983243,0.7155200719833346,0.376615528861682,3.0
1872,2024-10-30 04:00:00,2024-10-30 05:00:00,2,post_excepcion,ambar,0.4972817468081229,3.2359249114990263,1.8599980384111419,1597.0
280,2020-03-26 14:00:00,2020-03-26 16:00:00,3,pre_crisis,ambar,0.49708758288066496,0.7217978763580319,0.5689435014128689,2.0
1744,2024-06-17 15:00:00,2024-06-17 15:00:00,1,post_excepcion,ambar,0.49665909042706924,3.1093811988830566,3.1093811988830566,359.0
1214,2023-06-14 11:00:00,2023-06-14 18:00:00,8,excepcion_iberica,ambar,0.4955176514641237,0.71026611328125,0.4180865329504,1887.0
1750,2024-06-21 13:00:00,2024-06-21 13:00:00,1,post_excepcion,ambar,0.4955137543844374,4.21299934387207,4.21299934387207,453.0
466,2021-01-21 04:00:00,2021-01-21 05:00:00,2,pre_crisis,ambar,0.49445656680156597,0.46977214813232315,0.31471385955810494,4.0
1100,2023-04-20 15:00:00,2023-04-20 19:00:00,5,excepcion_iberica,ambar,0.494218103999713,0.9062963867187506,0.5152955954074855,568.0
444,2021-01-11 12:00:00,2021-01-11 12:00:00,1,pre_crisis,ambar,0.4937134696852389,0.4917636513710022,0.4917636513710022,0.0
644,2022-01-05 01:00:00,2022-01-05 01:00:00,1,excepcion_iberica,ambar,0.49347128120476963,1.0302697658538733,1.0302697658538733,3.0
942,2023-02-02 08:00:00,2023-02-02 09:00:00,2,excepcion_iberica,ambar,0.4928477336823492,0.7468087005615303,0.6822009944915806,413.0
476,2021-02-12 08:00:00,2021-02-12 08:00:00,1,pre_crisis,ambar,0.4925197495172707,0.6616429710388161,0.6616429710388161,2.0
932,2023-01-30 21:00:00,2023-01-30 21:00:00,1,excepcion_iberica,ambar,0.4918049609406332,0.9164392948150635,0.9164392948150635,353.0
1402,2023-09-28 11:00:00,2023-09-28 13:00:00,3,excepcion_iberica,ambar,0.49123577108248784,0.750404205322269,0.48583745320638155,588.0
1642,2024-04-25 07:00:00,2024-04-25 12:00:00,6,post_excepcion,ambar,0.4909148395651226,4.230186462402344,1.963113580942154,9.0
1486,2023-12-15 03:00:00,2023-12-15 06:00:00,4,excepcion_iberica,ambar,0.48872577291294816,1.047695279121399,0.4166640657931566,4.0
708,2022-04-28 07:00:00,2022-04-28 09:00:00,3,excepcion_iberica,ambar,0.48554945198442656,1.0017376327514569,0.7452060008049083,2.0
142,2019-05-03 15:00:00,2019-05-03 18:00:00,4,pre_crisis,ambar,0.4849074081870354,0.5775226020813022,0.47835828185081475,4.0
422,2020-12-27 03:00:00,2020-12-27 05:00:00,3,pre_crisis,ambar,0.48470236728566757,0.5196432304382306,0.34886364459991387,3.0
892,2022-12-25 07:00:00,2022-12-25 15:00:00,9,excepcion_iberica,ambar,0.48407524460180557,0.6288973689079285,0.2332679997715685,34.0
248,2020-01-24 07:00:00,2020-01-24 07:00:00,1,pre_crisis,ambar,0.483848766270701,0.681440744400021,0.681440744400021,1.0
1052,2023-04-06 15:00:00,2023-04-06 18:00:00,4,excepcion_iberica,ambar,0.483840221265548,0.8169702148437494,0.5924962043762196,231.0
1586,2024-03-06 06:00:00,2024-03-06 09:00:00,4,post_excepcion,ambar,0.4834074974386444,4.016004562377937,2.256742864847185,232.0
1204,2023-06-11 09:00:00,2023-06-11 18:00:00,10,excepcion_iberica,ambar,0.4833559127005189,0.5548171997070312,0.29556009206175843,1815.0
970,2023-02-23 07:00:00,2023-02-23 08:00:00,2,excepcion_iberica,ambar,0.4832945129050421,0.8824317455291748,0.7392132043838586,916.0
