timestamp,regime,spread_observed,spread_predicted,residual,score_if,anomaly_if,cusum_pos,cusum_neg,cusum_alert,cusum_score,knn_score,knn_mean_dist,score_composite,alert_level
2024-06-02 19:00:00,post_excepcion,0.0,-0.054265354,0.054265353828668594,0.10656878117605084,0,0.0,0.0,0,0.0,0.010922649568331635,0.28623623128613856,0.05546892050169175,verde
2024-06-02 20:00:00,post_excepcion,0.0,0.78230655,-0.7823065519332886,0.43857028185152047,0,0.0,0.08182912352650706,0,0.0061236481585132405,0.027714721764209128,0.7203290526759571,0.22666517972615605,verde
2024-06-02 21:00:00,post_excepcion,0.0,0.0063841706,-0.006384170614182949,0.05301597124904911,0,0.0,0.0,0,0.0,0.00805198675872183,0.21202656235747153,0.02811838297626892,verde
2024-06-02 22:00:00,post_excepcion,0.0,1.1569506,-1.15695059299469,0.5305122888813865,0,0.0,0.4564731645879083,0,0.0341599779305222,0.031189046481064034,0.8101440201898649,0.2817419471160627,verde
2024-06-02 23:00:00,post_excepcion,0.0,0.043398067,-0.043398067355155945,0.08101873738430332,0,0.0,0.0,0,0.0,0.009346327162007229,0.2454866303554482,0.0423786341245531,verde
2024-06-03 00:00:00,post_excepcion,0.0,0.13658021,-0.1365802139043808,0.156121424966415,0,0.0,0.0,0,0.0,0.012063810727135419,0.3157364538499282,0.08047347462863459,verde
2024-06-03 01:00:00,post_excepcion,0.0,0.052874863,-0.052874863147735596,0.09210266542663614,0,0.0,0.0,0,0.0,0.009110835218343712,0.2393989146139351,0.04787349975698681,verde
2024-06-03 02:00:00,post_excepcion,0.0,0.124851674,-0.12485167384147644,0.14317573308834652,0,0.0,0.0,0,0.0,0.010935097219417616,0.28655801622825644,0.07377488598805679,verde
2024-06-03 03:00:00,post_excepcion,0.0,0.034672353,-0.03467235341668129,0.07671918587658078,0,0.0,0.0,0,0.0,0.008188995552065531,0.21556838453188926,0.03999739204870349,verde
2024-06-03 04:00:00,post_excepcion,0.0,0.57951885,-0.5795188546180725,0.3917880977857018,0,0.0,0.0,0,0.0,0.026776113375500562,0.6960650333886484,0.201249271567951,verde
2024-06-03 05:00:00,post_excepcion,0.0,-0.044639613,0.04463961347937584,0.09202517958087064,0,0.0,0.0,0,0.0,0.008301711969481587,0.21848222310299187,0.04767293218433164,verde
2024-06-03 06:00:00,post_excepcion,0.0,0.11359498,-0.11359497904777527,0.1287639612765723,0,0.0,0.0,0,0.0,0.015362451603915514,0.40100980833829186,0.06745447095906926,verde
2024-06-03 07:00:00,post_excepcion,0.0,0.27836484,-0.2783648371696472,0.23863661603982356,0,0.0,0.0,0,0.0,0.017406060268090728,0.4538392531203531,0.12279952007352993,verde
2024-06-03 08:00:00,post_excepcion,0.0,0.27836484,-0.2783648371696472,0.23534911781581302,0,0.0,0.0,0,0.0,0.01637480650729315,0.4271802530058001,0.12094952020936514,verde
2024-06-03 09:00:00,post_excepcion,0.0,0.12509796,-0.12509796023368835,0.13602324666546084,0,0.0,0.0,0,0.0,0.014512077884707977,0.37902674855266405,0.07091403890967202,verde
2024-06-03 10:00:00,post_excepcion,0.0,0.06030583,-0.06030583009123802,0.10029837354790239,0,0.0,0.0,0,0.0,0.011363608449909855,0.2976354846235666,0.052421908463933166,verde
2024-06-03 11:00:00,post_excepcion,16.759999999999998,14.781533,1.9784667587280254,0.6829825777549237,1,1.3426635679952783,0.0,0,0.1004776653020576,0.0374737911399581,0.9726113148078388,0.37912934669607073,ambar
2024-06-03 12:00:00,post_excepcion,20.619999999999997,21.006285,-0.38628471374511975,0.3754216449408553,0,0.3205756635174116,0.0,0,0.023990145402530794,0.024724419415989827,0.643026575173163,0.19985274997438485,verde
2024-06-03 13:00:00,post_excepcion,16.779999999999998,16.742655,0.03734519958495852,0.20357099043426186,0,0.0,0.0,0,0.0,0.026696073964091904,0.6939959299739255,0.1071247100099493,verde
2024-06-03 14:00:00,post_excepcion,21.83,19.498388,2.331611709594725,0.7615052863624843,1,1.6958085188619778,0.0,0,0.12690511967119303,0.052166746699900304,1.3524397516541489,0.42925752842258014,ambar
2024-06-03 15:00:00,post_excepcion,20.89,18.014864,2.8751360321044928,0.7934094756101815,1,3.935141360233724,0.0,0,0.29448465418645975,0.06278576324647361,1.626952557418458,0.4976072867103234,ambar
2024-06-03 16:00:00,post_excepcion,18.95,18.081133,0.868867111206054,0.5650982139635582,0,4.168205280707031,0.0,0,0.31192589498088097,0.03770099620955382,0.9784848060925588,0.38366707471795414,ambar
2024-06-03 17:00:00,post_excepcion,13.219999999999999,16.76768,-3.54767921447754,0.8177885657226883,1,0.0,2.847201786070759,0,0.2130691521893177,0.0600070050937455,1.5551187210457296,0.4848164295368886,ambar
2024-06-03 18:00:00,post_excepcion,0.0,1.7163365,-1.7163364887237549,0.6910300738508592,1,0.0,3.863060846387732,0,0.28909053914702987,0.04417920066116786,1.1459532409073883,0.44107803880177215,ambar
2024-06-03 19:00:00,post_excepcion,0.0,0.05957229,-0.05957229062914848,0.24997232681717785,0,0.0,3.222155708610099,0,0.24112867181183414,0.024767663049282667,0.6441444688175129,0.2022782975619957,verde
2024-06-03 20:00:00,post_excepcion,0.0,0.0070350114,-0.007035011425614357,0.21794265916351474,0,0.0,2.528713291628932,0,0.18923519920967252,0.022605539064155456,0.5882512776764642,0.17026299715749021,verde
2024-06-03 21:00:00,post_excepcion,0.0,0.14365166,-0.14365166425704956,0.2975508398242124,0,0.0,1.9718875274792,0,0.14756537655608282,0.025959989611806775,0.6749673711673003,0.1982370308012924,verde
2024-06-03 22:00:00,post_excepcion,0.0,0.053146996,-0.05314699560403824,0.23410819296072083,0,0.0,1.3245570946764567,0,0.09912267496099578,0.022919698514761916,0.596372631651676,0.15137483867161153,verde
2024-06-03 23:00:00,post_excepcion,0.0,0.025467545,-0.02546754479408264,0.22502628005266512,0,0.0,0.6495472110637577,0,0.048608593267035545,0.02484136212662855,0.64604966789275,0.13206399043176895,verde
2024-06-04 00:00:00,post_excepcion,0.0,0.041038215,-0.04103821516036987,0.23277763826449183,0,0.0,0.0,0,0.0,0.021231380598028905,0.5527278283582778,0.12063509525185169,verde
2024-06-04 01:00:00,post_excepcion,0.0,0.15108109,-0.15108108520507812,0.2989909828548757,0,0.0,0.0,0,0.0,0.022802835697153752,0.593351604251404,0.1540560585668686,verde
2024-06-04 02:00:00,post_excepcion,0.0,-0.038524598,0.03852459788322449,0.23916370302692092,0,0.0,0.0,0,0.0,0.018489656806295673,0.4818513693756123,0.12327978287471959,verde
2024-06-04 03:00:00,post_excepcion,0.0,-0.21564734,0.21564733982086182,0.33588563650042347,0,0.0,0.0,0,0.0,0.021021877626310963,0.547311955021042,0.17214719377547394,verde
2024-06-04 04:00:00,post_excepcion,0.0,-0.12257473,0.12257473170757294,0.28819332896349525,0,0.0,0.0,0,0.0,0.018024741272260072,0.4698328112415534,0.14770161273619964,verde
2024-06-04 05:00:00,post_excepcion,0.0,-0.17883389,0.17883388698101044,0.3244511067115766,0,0.0,0.0,0,0.0,0.018678113562040594,0.48672317577669294,0.16596117606819644,verde
2024-06-04 06:00:00,post_excepcion,0.0,0.35373127,-0.35373127460479736,0.4391922917669555,0,0.0,0.0,0,0.0,0.04256748471285075,1.1042886794927642,0.2281096428260479,verde
2024-06-04 07:00:00,post_excepcion,0.0,0.8446059,-0.8446059226989746,0.5745111069950847,0,0.0,0.1441284942921931,0,0.010785795455523542,0.06389489306460507,1.6556247359574747,0.3032702707471204,ambar
2024-06-04 08:00:00,post_excepcion,0.0,-0.03942616,0.039426159113645554,0.25993916775035353,0,0.0,0.0,0,0.0,0.020522015475207673,0.5343899898849177,0.1340739869702183,verde
